SAMPLE UTC,DECIMAL DAY,BX PLANETOCENTRIC,BY PLANETOCENTRIC,BZ PLANETOCENTRIC,INSTRUMENT RANGE,X,Y,Z
2016-08-01T00:27:14.504,214.018917872,        0.98,       -1.87,       -3.84, 0.,  -4940360.244,   6408473.208,   -451744.348
2016-08-01T00:27:15.504,214.018929446,        1.02,       -1.87,       -3.82, 0.,  -4939233.217,   6409341.885,   -451743.811
2016-08-01T00:27:16.503,214.018941020,        1.00,       -1.86,       -3.83, 0.,  -4938106.038,   6410210.363,   -451743.273
2016-08-01T00:27:17.503,214.018952594,        0.99,       -1.87,       -3.86, 0.,  -4936978.706,   6411078.643,   -451742.736
2016-08-01T00:27:18.503,214.018964168,        1.02,       -1.85,       -3.82, 0.,  -4935851.222,   6411946.725,   -451742.199
2016-08-01T00:27:19.503,214.018975742,        1.03,       -1.84,       -3.82, 0.,  -4934723.584,   6412814.609,   -451741.662
2016-08-01T00:27:20.503,214.018987316,        1.04,       -1.82,       -3.77, 0.,  -4933595.795,   6413682.294,   -451741.125
2016-08-01T00:27:21.503,214.018998890,        0.96,       -1.82,       -3.82, 0.,  -4932467.852,   6414549.782,   -451740.587
2016-08-01T00:27:22.504,214.019010464,        0.95,       -1.85,       -3.77, 0.,  -4931339.757,   6415417.070,   -451740.050
2016-08-01T00:27:23.503,214.019022038,        0.94,       -1.84,       -3.85, 0.,  -4930211.510,   6416284.161,   -451739.513
2016-08-01T00:27:24.504,214.019033613,        0.93,       -1.79,       -3.77, 0.,  -4929083.110,   6417151.052,   -451738.976
2016-08-01T00:27:25.504,214.019045187,        0.94,       -1.80,       -3.82, 0.,  -4927954.557,   6418017.746,   -451738.439
2016-08-01T00:27:26.504,214.019056761,        0.97,       -1.81,       -3.85, 0.,  -4926825.853,   6418884.241,   -451737.901
2016-08-01T00:27:27.504,214.019068335,        0.92,       -1.80,       -3.86, 0.,  -4925696.996,   6419750.537,   -451737.364
2016-08-01T00:27:28.504,214.019079909,        0.93,       -1.76,       -3.82, 0.,  -4924567.986,   6420616.635,   -451736.827
2016-08-01T00:27:29.504,214.019091483,        0.96,       -1.77,       -3.85, 0.,  -4923438.824,   6421482.535,   -451736.290
2016-08-01T00:27:30.503,214.019103057,        0.93,       -1.78,       -3.85, 0.,  -4922309.511,   6422348.235,   -451735.753
2016-08-01T00:27:31.503,214.019114631,        1.00,       -1.79,       -3.88, 0.,  -4921180.044,   6423213.738,   -451735.216
2016-08-01T00:27:32.503,214.019126205,        0.98,       -1.77,       -3.88, 0.,  -4920050.426,   6424079.041,   -451734.678
2016-08-01T00:27:33.503,214.019137779,        0.97,       -1.73,       -3.88, 0.,  -4918920.655,   6424944.146,   -451734.141
2016-08-01T00:27:34.503,214.019149353,        0.98,       -1.71,       -3.86, 0.,  -4917790.733,   6425809.052,   -451733.604
2016-08-01T00:27:35.503,214.019160927,        0.99,       -1.68,       -3.89, 0.,  -4916660.658,   6426673.760,   -451733.067
2016-08-01T00:27:36.503,214.019172501,        1.04,       -1.68,       -3.89, 0.,  -4915530.431,   6427538.268,   -451732.530
2016-08-01T00:27:37.504,214.019184076,        1.04,       -1.68,       -3.89, 0.,  -4914400.052,   6428402.578,   -451731.992
2016-08-01T00:27:38.504,214.019195650,        1.03,       -1.66,       -3.86, 0.,  -4913269.522,   6429266.689,   -451731.455
2016-08-01T00:27:39.504,214.019207224,        1.01,       -1.72,       -3.89, 0.,  -4912138.839,   6430130.602,   -451730.918
2016-08-01T00:27:40.504,214.019218798,        0.99,       -1.71,       -3.81, 0.,  -4911008.004,   6430994.315,   -451730.381
2016-08-01T00:27:41.504,214.019230372,        0.95,       -1.74,       -3.85, 0.,  -4909877.018,   6431857.830,   -451729.844
2016-08-01T00:27:42.504,214.019241946,        0.96,       -1.77,       -3.81, 0.,  -4908745.880,   6432721.145,   -451729.306
2016-08-01T00:27:43.503,214.019253520,        0.93,       -1.77,       -3.83, 0.,  -4907614.589,   6433584.262,   -451728.769
2016-08-01T00:27:44.503,214.019265094,        0.94,       -1.78,       -3.81, 0.,  -4906483.148,   6434447.180,   -451728.232
2016-08-01T00:27:45.503,214.019276668,        0.96,       -1.75,       -3.81, 0.,  -4905351.554,   6435309.899,   -451727.695
2016-08-01T00:27:46.503,214.019288242,        0.96,       -1.76,       -3.77, 0.,  -4904219.809,   6436172.419,   -451727.158
2016-08-01T00:27:47.503,214.019299816,        0.92,       -1.76,       -3.79, 0.,  -4903087.912,   6437034.740,   -451726.620
2016-08-01T00:27:48.503,214.019311390,        0.91,       -1.70,       -3.80, 0.,  -4901955.863,   6437896.861,   -451726.083
2016-08-01T00:27:49.504,214.019322964,        0.90,       -1.72,       -3.80, 0.,  -4900823.663,   6438758.784,   -451725.546
2016-08-01T00:27:50.503,214.019334538,        0.90,       -1.69,       -3.83, 0.,  -4899691.311,   6439620.508,   -451725.009
2016-08-01T00:27:51.504,214.019346113,        0.87,       -1.67,       -3.87, 0.,  -4898558.808,   6440482.032,   -451724.471
2016-08-01T00:27:52.504,214.019357687,        0.85,       -1.68,       -3.89, 0.,  -4897426.153,   6441343.357,   -451723.934
2016-08-01T00:27:53.504,214.019369261,        0.87,       -1.70,       -3.91, 0.,  -4896293.347,   6442204.483,   -451723.397
2016-08-01T00:27:54.504,214.019380835,        0.88,       -1.63,       -3.91, 0.,  -4895160.390,   6443065.410,   -451722.860
2016-08-01T00:27:55.504,214.019392409,        0.88,       -1.62,       -3.96, 0.,  -4894027.280,   6443926.138,   -451722.323
2016-08-01T00:27:56.504,214.019403983,        0.88,       -1.65,       -3.97, 0.,  -4892894.020,   6444786.666,   -451721.785
2016-08-01T00:27:57.503,214.019415557,        0.86,       -1.67,       -4.00, 0.,  -4891760.608,   6445646.995,   -451721.248
2016-08-01T00:27:58.503,214.019427131,        0.86,       -1.64,       -4.02, 0.,  -4890627.046,   6446507.125,   -451720.711
2016-08-01T00:27:59.503,214.019438705,        0.85,       -1.61,       -4.05, 0.,  -4889493.331,   6447367.055,   -451720.174
2016-08-01T00:28:00.503,214.019450279,        0.85,       -1.68,       -4.04, 0.,  -4888359.466,   6448226.786,   -451719.637
2016-08-01T00:28:01.503,214.019461853,        0.85,       -1.74,       -3.95, 0.,  -4887225.450,   6449086.318,   -451719.099
2016-08-01T00:28:02.503,214.019473427,        0.85,       -1.72,       -3.97, 0.,  -4886091.282,   6449945.649,   -451718.562
2016-08-01T00:28:03.504,214.019485001,        0.83,       -1.72,       -3.93, 0.,  -4884956.963,   6450804.782,   -451718.025
2016-08-01T00:28:04.504,214.019496576,        0.81,       -1.75,       -3.95, 0.,  -4883822.493,   6451663.715,   -451717.488
2016-08-01T00:28:05.504,214.019508150,        0.82,       -1.73,       -3.95, 0.,  -4882687.873,   6452522.449,   -451716.951
2016-08-01T00:28:06.504,214.019519724,        0.85,       -1.76,       -3.91, 0.,  -4881553.101,   6453380.983,   -451716.413
2016-08-01T00:28:07.504,214.019531298,        0.80,       -1.73,       -3.99, 0.,  -4880418.178,   6454239.318,   -451715.876
2016-08-01T00:28:08.504,214.019542872,        0.79,       -1.78,       -3.98, 0.,  -4879283.104,   6455097.452,   -451715.339
2016-08-01T00:28:09.504,214.019554446,        0.76,       -1.77,       -4.02, 0.,  -4878147.879,   6455955.388,   -451714.802
2016-08-01T00:28:10.503,214.019566020,        0.80,       -1.80,       -4.01, 0.,  -4877012.504,   6456813.123,   -451714.265
2016-08-01T00:28:11.503,214.019577594,        0.76,       -1.82,       -4.03, 0.,  -4875876.978,   6457670.659,   -451713.727
2016-08-01T00:28:12.503,214.019589168,        0.76,       -1.79,       -4.04, 0.,  -4874741.301,   6458527.995,   -451713.190
2016-08-01T00:28:13.503,214.019600742,        0.76,       -1.79,       -4.05, 0.,  -4873605.473,   6459385.132,   -451712.653
2016-08-01T00:28:14.503,214.019612316,        0.82,       -1.84,       -4.07, 0.,  -4872469.495,   6460242.069,   -451712.116
2016-08-01T00:28:15.503,214.019623890,        0.78,       -1.87,       -4.07, 0.,  -4871333.365,   6461098.806,   -451711.579
2016-08-01T00:28:16.504,214.019635464,        0.80,       -1.91,       -4.06, 0.,  -4870197.085,   6461955.343,   -451711.041
2016-08-01T00:28:17.503,214.019647038,        0.77,       -1.93,       -4.09, 0.,  -4869060.655,   6462811.680,   -451710.504
2016-08-01T00:28:18.504,214.019658613,        0.75,       -1.92,       -4.09, 0.,  -4867924.074,   6463667.818,   -451709.967
2016-08-01T00:28:19.504,214.019670187,        0.75,       -1.92,       -4.08, 0.,  -4866787.342,   6464523.756,   -451709.430
2016-08-01T00:28:20.504,214.019681761,        0.71,       -1.92,       -4.08, 0.,  -4865650.460,   6465379.493,   -451708.893
2016-08-01T00:28:21.504,214.019693335,        0.76,       -1.94,       -4.01, 0.,  -4864513.428,   6466235.031,   -451708.355
2016-08-01T00:28:22.504,214.019704909,        0.73,       -1.94,       -3.92, 0.,  -4863376.245,   6467090.369,   -451707.818
2016-08-01T00:28:23.504,214.019716483,        0.71,       -1.91,       -3.95, 0.,  -4862238.911,   6467945.507,   -451707.281
2016-08-01T00:28:24.503,214.019728057,        0.73,       -1.99,       -3.93, 0.,  -4861101.428,   6468800.444,   -451706.744
2016-08-01T00:28:25.503,214.019739631,        0.74,       -2.03,       -3.88, 0.,  -4859963.793,   6469655.182,   -451706.207
2016-08-01T00:28:26.503,214.019751205,        0.71,       -1.96,       -3.89, 0.,  -4858826.009,   6470509.720,   -451705.669
2016-08-01T00:28:27.503,214.019762779,        0.69,       -1.87,       -3.93, 0.,  -4857688.074,   6471364.057,   -451705.132
2016-08-01T00:28:28.503,214.019774353,        0.67,       -1.85,       -3.90, 0.,  -4856549.990,   6472218.195,   -451704.595
2016-08-01T00:28:29.503,214.019785927,        0.60,       -1.82,       -3.91, 0.,  -4855411.755,   6473072.132,   -451704.058
2016-08-01T00:28:30.503,214.019797501,        0.59,       -1.90,       -3.93, 0.,  -4854273.370,   6473925.869,   -451703.521
2016-08-01T00:28:31.504,214.019809076,        0.62,       -1.86,       -3.94, 0.,  -4853134.834,   6474779.406,   -451702.983
2016-08-01T00:28:32.504,214.019820650,        0.63,       -1.88,       -3.90, 0.,  -4851996.149,   6475632.743,   -451702.446
2016-08-01T00:28:33.504,214.019832223,        0.67,       -1.91,       -3.94, 0.,  -4850857.313,   6476485.879,   -451701.909
2016-08-01T00:28:34.504,214.019843796,        0.64,       -1.89,       -3.91, 0.,  -4849718.328,   6477338.815,   -451701.372
2016-08-01T00:28:35.504,214.019855370,        0.58,       -1.91,       -3.91, 0.,  -4848579.193,   6478191.551,   -451700.835
2016-08-01T00:28:36.504,214.019866944,        0.60,       -1.92,       -3.90, 0.,  -4847439.907,   6479044.087,   -451700.297
2016-08-01T00:28:37.503,214.019878519,        0.58,       -1.91,       -3.91, 0.,  -4846300.472,   6479896.422,   -451699.760
2016-08-01T00:28:38.503,214.019890093,        0.55,       -1.93,       -3.93, 0.,  -4845160.887,   6480748.557,   -451699.223
2016-08-01T00:28:39.503,214.019901667,        0.52,       -1.93,       -3.90, 0.,  -4844021.152,   6481600.491,   -451698.686
2016-08-01T00:28:40.503,214.019913241,        0.51,       -1.91,       -3.91, 0.,  -4842881.267,   6482452.225,   -451698.149
2016-08-01T00:28:41.503,214.019924815,        0.55,       -1.95,       -3.89, 0.,  -4841741.233,   6483303.758,   -451697.611
2016-08-01T00:28:42.503,214.019936389,        0.56,       -1.96,       -3.94, 0.,  -4840601.049,   6484155.091,   -451697.074
2016-08-01T00:28:43.504,214.019947963,        0.51,       -1.95,       -3.91, 0.,  -4839460.715,   6485006.224,   -451696.537
2016-08-01T00:28:44.503,214.019959537,        0.50,       -1.94,       -3.89, 0.,  -4838320.231,   6485857.156,   -451696.000
2016-08-01T00:28:45.504,214.019971111,        0.52,       -1.96,       -3.89, 0.,  -4837179.598,   6486707.887,   -451695.462
2016-08-01T00:28:46.504,214.019982685,        0.48,       -1.92,       -3.89, 0.,  -4836038.815,   6487558.418,   -451694.925
2016-08-01T00:28:47.504,214.019994259,        0.49,       -1.96,       -3.86, 0.,  -4834897.883,   6488408.748,   -451694.388
2016-08-01T00:28:48.504,214.020005833,        0.57,       -1.99,       -3.86, 0.,  -4833756.801,   6489258.877,   -451693.851
2016-08-01T00:28:49.504,214.020017407,        0.58,       -2.01,       -3.83, 0.,  -4832615.570,   6490108.806,   -451693.314
2016-08-01T00:28:50.504,214.020028982,        0.56,       -1.92,       -3.87, 0.,  -4831474.189,   6490958.534,   -451692.776
2016-08-01T00:28:51.503,214.020040556,        0.58,       -1.95,       -3.86, 0.,  -4830332.659,   6491808.061,   -451692.239
2016-08-01T00:28:52.503,214.020052130,        0.58,       -1.96,       -3.83, 0.,  -4829190.979,   6492657.388,   -451691.702
2016-08-01T00:28:53.503,214.020063704,        0.57,       -2.03,       -3.80, 0.,  -4828049.150,   6493506.514,   -451691.165
2016-08-01T00:28:54.503,214.020075278,        0.61,       -2.02,       -3.78, 0.,  -4826907.172,   6494355.438,   -451690.628
2016-08-01T00:28:55.503,214.020086852,        0.56,       -1.98,       -3.75, 0.,  -4825765.044,   6495204.163,   -451690.090
2016-08-01T00:28:56.503,214.020098426,        0.55,       -1.95,       -3.76, 0.,  -4824622.768,   6496052.686,   -451689.553
2016-08-01T00:28:57.503,214.020110000,        0.54,       -1.95,       -3.80, 0.,  -4823480.342,   6496901.008,   -451689.016
2016-08-01T00:28:58.504,214.020121574,        0.55,       -1.89,       -3.76, 0.,  -4822337.767,   6497749.130,   -451688.479
2016-08-01T00:28:59.504,214.020133148,        0.54,       -1.85,       -3.78, 0.,  -4821195.042,   6498597.050,   -451687.942
2016-08-01T00:29:00.504,214.020144722,        0.55,       -1.83,       -3.83, 0.,  -4820052.169,   6499444.770,   -451687.404
2016-08-01T00:29:01.504,214.020156296,        0.57,       -1.81,       -3.80, 0.,  -4818909.147,   6500292.289,   -451686.867
2016-08-01T00:29:02.504,214.020167870,        0.59,       -1.85,       -3.81, 0.,  -4817765.976,   6501139.606,   -451686.330
2016-08-01T00:29:03.504,214.020179444,        0.64,       -1.91,       -3.77, 0.,  -4816622.655,   6501986.723,   -451685.793
2016-08-01T00:29:04.503,214.020191019,        0.60,       -1.85,       -3.79, 0.,  -4815479.186,   6502833.638,   -451685.256
2016-08-01T00:29:05.503,214.020202593,        0.64,       -1.90,       -3.75, 0.,  -4814335.568,   6503680.352,   -451684.718
2016-08-01T00:29:06.503,214.020214167,        0.67,       -1.95,       -3.72, 0.,  -4813191.801,   6504526.865,   -451684.181
2016-08-01T00:29:07.503,214.020225741,        0.63,       -1.88,       -3.80, 0.,  -4812047.885,   6505373.178,   -451683.644
2016-08-01T00:29:08.503,214.020237315,        0.68,       -1.86,       -3.78, 0.,  -4810903.820,   6506219.288,   -451683.107
2016-08-01T00:29:09.503,214.020248889,        0.67,       -1.85,       -3.75, 0.,  -4809759.606,   6507065.198,   -451682.569
2016-08-01T00:29:10.504,214.020260463,        0.68,       -1.83,       -3.75, 0.,  -4808615.244,   6507910.907,   -451682.032
2016-08-01T00:29:11.503,214.020272037,        0.66,       -1.85,       -3.71, 0.,  -4807470.733,   6508756.414,   -451681.495
2016-08-01T00:29:12.504,214.020283611,        0.65,       -1.84,       -3.77, 0.,  -4806326.074,   6509601.720,   -451680.958
2016-08-01T00:29:13.504,214.020295185,        0.66,       -1.82,       -3.74, 0.,  -4805181.265,   6510446.825,   -451680.421
2016-08-01T00:29:14.504,214.020306759,        0.67,       -1.87,       -3.80, 0.,  -4804036.308,   6511291.728,   -451679.883
2016-08-01T00:29:15.504,214.020318333,        0.66,       -1.86,       -3.75, 0.,  -4802891.203,   6512136.430,   -451679.346
2016-08-01T00:29:16.504,214.020329907,        0.73,       -1.87,       -3.77, 0.,  -4801745.949,   6512980.930,   -451678.809
2016-08-01T00:29:17.504,214.020341482,        0.71,       -1.84,       -3.73, 0.,  -4800600.546,   6513825.229,   -451678.272
2016-08-01T00:29:18.503,214.020353056,        0.79,       -1.90,       -3.74, 0.,  -4799454.996,   6514669.327,   -451677.735
2016-08-01T00:29:19.503,214.020364630,        0.74,       -1.90,       -3.74, 0.,  -4798309.296,   6515513.223,   -451677.197
2016-08-01T00:29:20.503,214.020376204,        0.70,       -1.86,       -3.73, 0.,  -4797163.449,   6516356.918,   -451676.660
2016-08-01T00:29:21.503,214.020387778,        0.65,       -1.85,       -3.79, 0.,  -4796017.452,   6517200.411,   -451676.123
2016-08-01T00:29:22.503,214.020399352,        0.67,       -1.85,       -3.77, 0.,  -4794871.308,   6518043.703,   -451675.586
2016-08-01T00:29:23.503,214.020410926,        0.63,       -1.81,       -3.82, 0.,  -4793725.015,   6518886.793,   -451675.049
2016-08-01T00:29:24.503,214.020422500,        0.64,       -1.81,       -3.79, 0.,  -4792578.575,   6519729.681,   -451674.511
2016-08-01T00:29:25.504,214.020434074,        0.63,       -1.79,       -3.80, 0.,  -4791431.985,   6520572.369,   -451673.974
2016-08-01T00:29:26.504,214.020445648,        0.62,       -1.78,       -3.85, 0.,  -4790285.248,   6521414.854,   -451673.437
2016-08-01T00:29:27.504,214.020457222,        0.61,       -1.78,       -3.76, 0.,  -4789138.363,   6522257.137,   -451672.900
2016-08-01T00:29:28.504,214.020468796,        0.65,       -1.81,       -3.84, 0.,  -4787991.329,   6523099.219,   -451672.362
2016-08-01T00:29:29.504,214.020480370,        0.64,       -1.77,       -3.78, 0.,  -4786844.147,   6523941.100,   -451671.825
2016-08-01T00:29:30.504,214.020491944,        0.65,       -1.76,       -3.78, 0.,  -4785696.818,   6524782.778,   -451671.288
2016-08-01T00:29:31.503,214.020503519,        0.70,       -1.75,       -3.77, 0.,  -4784549.340,   6525624.254,   -451670.751
2016-08-01T00:29:32.503,214.020515093,        0.71,       -1.74,       -3.73, 0.,  -4783401.715,   6526465.529,   -451670.214
2016-08-01T00:29:33.503,214.020526667,        0.72,       -1.72,       -3.79, 0.,  -4782253.941,   6527306.602,   -451669.676
2016-08-01T00:29:34.503,214.020538241,        0.71,       -1.70,       -3.74, 0.,  -4781106.020,   6528147.473,   -451669.139
2016-08-01T00:29:35.503,214.020549815,        0.79,       -1.71,       -3.74, 0.,  -4779957.951,   6528988.143,   -451668.602
2016-08-01T00:29:36.503,214.020561389,        0.88,       -1.68,       -3.74, 0.,  -4778809.734,   6529828.610,   -451668.065
2016-08-01T00:29:37.504,214.020572963,        0.93,       -1.71,       -3.73, 0.,  -4777661.369,   6530668.876,   -451667.528
2016-08-01T00:29:38.503,214.020584537,        0.91,       -1.75,       -3.71, 0.,  -4776512.856,   6531508.939,   -451666.990
2016-08-01T00:29:39.504,214.020596111,        0.89,       -1.74,       -3.70, 0.,  -4775364.196,   6532348.801,   -451666.453
2016-08-01T00:29:40.504,214.020607685,        0.89,       -1.73,       -3.69, 0.,  -4774215.388,   6533188.460,   -451665.916
2016-08-01T00:29:41.504,214.020619259,        0.91,       -1.73,       -3.79, 0.,  -4773066.432,   6534027.918,   -451665.379
2016-08-01T00:29:42.504,214.020630833,        0.93,       -1.71,       -3.73, 0.,  -4771917.329,   6534867.173,   -451664.842
2016-08-01T00:29:43.504,214.020642407,        0.96,       -1.67,       -3.75, 0.,  -4770768.078,   6535706.226,   -451664.304
2016-08-01T00:29:44.504,214.020653982,        0.94,       -1.65,       -3.72, 0.,  -4769618.680,   6536545.077,   -451663.767
2016-08-01T00:29:45.503,214.020665556,        0.97,       -1.71,       -3.76, 0.,  -4768469.134,   6537383.727,   -451663.230
2016-08-01T00:29:46.503,214.020677130,        0.97,       -1.73,       -3.81, 0.,  -4767319.441,   6538222.173,   -451662.693
2016-08-01T00:29:47.503,214.020688704,        0.91,       -1.72,       -3.73, 0.,  -4766169.600,   6539060.418,   -451662.155
2016-08-01T00:29:48.503,214.020700278,        0.91,       -1.69,       -3.73, 0.,  -4765019.612,   6539898.460,   -451661.618
2016-08-01T00:29:49.503,214.020711852,        0.86,       -1.69,       -3.74, 0.,  -4763869.477,   6540736.301,   -451661.081
2016-08-01T00:29:50.503,214.020723426,        0.88,       -1.66,       -3.73, 0.,  -4762719.194,   6541573.939,   -451660.544
2016-08-01T00:29:51.504,214.020735000,        0.87,       -1.69,       -3.76, 0.,  -4761568.764,   6542411.374,   -451660.007
2016-08-01T00:29:52.504,214.020746574,        0.81,       -1.65,       -3.79, 0.,  -4760418.187,   6543248.608,   -451659.469
2016-08-01T00:29:53.504,214.020758148,        0.77,       -1.64,       -3.79, 0.,  -4759267.462,   6544085.639,   -451658.932
2016-08-01T00:29:54.504,214.020769722,        0.77,       -1.67,       -3.78, 0.,  -4758116.590,   6544922.467,   -451658.395
2016-08-01T00:29:55.504,214.020781296,        0.79,       -1.68,       -3.80, 0.,  -4756965.572,   6545759.094,   -451657.858
2016-08-01T00:29:56.504,214.020792870,        0.78,       -1.66,       -3.85, 0.,  -4755814.406,   6546595.517,   -451657.320
2016-08-01T00:29:57.504,214.020804444,        0.79,       -1.70,       -3.83, 0.,  -4754663.092,   6547431.739,   -451656.783
2016-08-01T00:29:58.503,214.020816019,        0.79,       -1.69,       -3.84, 0.,  -4753511.633,   6548267.757,   -451656.246
2016-08-01T00:29:59.503,214.020827593,        0.82,       -1.70,       -3.87, 0.,  -4752360.025,   6549103.574,   -451655.709
2016-08-01T00:30:00.503,214.020839167,        0.85,       -1.73,       -3.90, 0.,  -4751208.272,   6549939.188,   -451655.172
2016-08-01T00:30:01.503,214.020850741,        0.86,       -1.65,       -3.94, 0.,  -4750056.370,   6550774.599,   -451654.634
2016-08-01T00:30:02.503,214.020862315,        0.85,       -1.64,       -3.93, 0.,  -4748904.323,   6551609.807,   -451654.097
2016-08-01T00:30:03.503,214.020873889,        0.85,       -1.70,       -3.94, 0.,  -4747752.128,   6552444.814,   -451653.560
2016-08-01T00:30:04.504,214.020885463,        0.85,       -1.67,       -3.93, 0.,  -4746599.787,   6553279.617,   -451653.023
2016-08-01T00:30:05.503,214.020897037,        0.83,       -1.67,       -3.94, 0.,  -4745447.298,   6554114.218,   -451652.486
2016-08-01T00:30:06.504,214.020908611,        0.87,       -1.69,       -3.93, 0.,  -4744294.663,   6554948.616,   -451651.948
2016-08-01T00:30:07.504,214.020920185,        0.87,       -1.71,       -3.93, 0.,  -4743141.881,   6555782.812,   -451651.411
2016-08-01T00:30:08.504,214.020931759,        0.87,       -1.67,       -3.88, 0.,  -4741988.953,   6556616.804,   -451650.874
2016-08-01T00:30:09.504,214.020943333,        0.84,       -1.65,       -3.76, 0.,  -4740835.878,   6557450.594,   -451650.337
2016-08-01T00:30:10.504,214.020954907,        0.83,       -1.67,       -3.78, 0.,  -4739682.656,   6558284.181,   -451649.799
2016-08-01T00:30:11.504,214.020966482,        0.82,       -1.66,       -3.82, 0.,  -4738529.288,   6559117.566,   -451649.262
2016-08-01T00:30:12.503,214.020978056,        0.75,       -1.67,       -3.76, 0.,  -4737375.773,   6559950.747,   -451648.725
2016-08-01T00:30:13.503,214.020989629,        0.75,       -1.70,       -3.87, 0.,  -4736222.112,   6560783.726,   -451648.188
2016-08-01T00:30:14.503,214.021001202,        0.70,       -1.70,       -3.87, 0.,  -4735068.304,   6561616.501,   -451647.651
2016-08-01T00:30:15.503,214.021012776,        0.66,       -1.72,       -3.87, 0.,  -4733914.350,   6562449.074,   -451647.113
2016-08-01T00:30:16.503,214.021024350,        0.67,       -1.77,       -3.91, 0.,  -4732760.250,   6563281.444,   -451646.576
2016-08-01T00:30:17.503,214.021035925,        0.62,       -1.70,       -3.87, 0.,  -4731606.002,   6564113.611,   -451646.039
2016-08-01T00:30:18.504,214.021047499,        0.64,       -1.72,       -3.91, 0.,  -4730451.609,   6564945.575,   -451645.502
2016-08-01T00:30:19.504,214.021059073,        0.61,       -1.73,       -3.90, 0.,  -4729297.070,   6565777.336,   -451644.965
2016-08-01T00:30:20.504,214.021070647,        0.61,       -1.77,       -3.93, 0.,  -4728142.384,   6566608.894,   -451644.427
2016-08-01T00:30:21.504,214.021082221,        0.64,       -1.75,       -3.92, 0.,  -4726987.552,   6567440.249,   -451643.890
2016-08-01T00:30:22.504,214.021093795,        0.62,       -1.74,       -3.90, 0.,  -4725832.574,   6568271.400,   -451643.353
2016-08-01T00:30:23.504,214.021105369,        0.62,       -1.74,       -3.90, 0.,  -4724677.449,   6569102.349,   -451642.816
2016-08-01T00:30:24.504,214.021116943,        0.59,       -1.73,       -3.93, 0.,  -4723522.179,   6569933.094,   -451642.278
2016-08-01T00:30:25.503,214.021128517,        0.58,       -1.74,       -3.90, 0.,  -4722366.762,   6570763.637,   -451641.741
2016-08-01T00:30:26.503,214.021140091,        0.64,       -1.75,       -3.88, 0.,  -4721211.200,   6571593.975,   -451641.204
2016-08-01T00:30:27.503,214.021151665,        0.62,       -1.74,       -3.88, 0.,  -4720055.491,   6572424.111,   -451640.667
2016-08-01T00:30:28.503,214.021163239,        0.60,       -1.72,       -3.82, 0.,  -4718899.637,   6573254.044,   -451640.130
2016-08-01T00:30:29.503,214.021174813,        0.64,       -1.67,       -3.83, 0.,  -4717743.636,   6574083.773,   -451639.592
2016-08-01T00:30:30.503,214.021186387,        0.66,       -1.65,       -3.85, 0.,  -4716587.490,   6574913.299,   -451639.055
2016-08-01T00:30:31.504,214.021197962,        0.65,       -1.56,       -3.78, 0.,  -4715431.198,   6575742.622,   -451638.518
2016-08-01T00:30:32.503,214.021209536,        0.62,       -1.56,       -3.78, 0.,  -4714274.760,   6576571.741,   -451637.981
2016-08-01T00:30:33.504,214.021221110,        0.69,       -1.62,       -3.84, 0.,  -4713118.176,   6577400.657,   -451637.443
2016-08-01T00:30:34.504,214.021232684,        0.65,       -1.56,       -3.81, 0.,  -4711961.447,   6578229.370,   -451636.906
2016-08-01T00:30:35.504,214.021244258,        0.67,       -1.61,       -3.80, 0.,  -4710804.571,   6579057.879,   -451636.369
2016-08-01T00:30:36.504,214.021255832,        0.65,       -1.60,       -3.82, 0.,  -4709647.550,   6579886.184,   -451635.832
2016-08-01T00:30:37.504,214.021267406,        0.66,       -1.58,       -3.83, 0.,  -4708490.384,   6580714.287,   -451635.295
2016-08-01T00:30:38.504,214.021278980,        0.63,       -1.56,       -3.80, 0.,  -4707333.072,   6581542.185,   -451634.757
2016-08-01T00:30:39.503,214.021290554,        0.67,       -1.57,       -3.87, 0.,  -4706175.614,   6582369.881,   -451634.220
2016-08-01T00:30:40.503,214.021302128,        0.68,       -1.56,       -3.82, 0.,  -4705018.010,   6583197.372,   -451633.683
2016-08-01T00:30:41.503,214.021313702,        0.69,       -1.55,       -3.83, 0.,  -4703860.262,   6584024.660,   -451633.146
2016-08-01T00:30:42.503,214.021325276,        0.66,       -1.55,       -3.77, 0.,  -4702702.367,   6584851.744,   -451632.609
2016-08-01T00:30:43.503,214.021336850,        0.66,       -1.61,       -3.87, 0.,  -4701544.327,   6585678.625,   -451632.071
2016-08-01T00:30:44.503,214.021348424,        0.62,       -1.57,       -3.82, 0.,  -4700386.143,   6586505.302,   -451631.534
2016-08-01T00:30:45.504,214.021359999,        0.58,       -1.57,       -3.83, 0.,  -4699227.812,   6587331.776,   -451630.997
2016-08-01T00:30:46.504,214.021371573,        0.64,       -1.62,       -3.84, 0.,  -4698069.336,   6588158.045,   -451630.460
2016-08-01T00:30:47.504,214.021383147,        0.64,       -1.61,       -3.80, 0.,  -4696910.715,   6588984.112,   -451629.922
2016-08-01T00:30:48.504,214.021394721,        0.65,       -1.64,       -3.83, 0.,  -4695751.949,   6589809.974,   -451629.385
2016-08-01T00:30:49.504,214.021406295,        0.65,       -1.61,       -3.77, 0.,  -4694593.037,   6590635.632,   -451628.848
2016-08-01T00:30:50.504,214.021417869,        0.72,       -1.69,       -3.76, 0.,  -4693433.981,   6591461.087,   -451628.311
